Link Text,Link Href,Date
"Suomi lisää raskaiden ammusten tuotantoa miljoonilla, ja se tuo kymmeniä työpaikkoja pikkukuntiin",https://yle.fi/a/74-20065805,22.12.
"Mikkelin Prisma tekee tänä jouluna enemmän myyntiä kuin koskaan euroaikana, arvioi johtaja",https://yle.fi/a/74-20066273,22.12.
"Kauppias jakaa jouluos­toksilla liikkuvat asiakkaat kahteen ryhmään, joista toinen aiheuttaa enemmän ongelmia",https://yle.fi/a/74-20064892,22.12.
"”Lapset avasivat lahjoja ja pettyivät” – Noora Riihola, 36, sai tarpeekseen maanisesta joulu­lah­jojen ostamisesta",https://yle.fi/a/74-20063484,22.12.
Lestijärvi tasa­pai­nottaa talouttaan ja lomauttaa koko henki­löstönsä,https://yle.fi/a/74-20066315,21.12.
"Tässä ovat EU:n uudet talous­säännöt – joutuuko Suomi heti ”velka­me­net­telyyn”, sitä ei vielä tiedetä",https://yle.fi/a/74-20066051,21.12.
"Oulun Energia mukana merkit­tävällä osuudella Lapuan aurin­ko­voi­ma­puistossa, joka on yksi Suomen suurimpia",https://yle.fi/a/74-20066253,21.12.
Opiske­li­ja­ra­vin­tolan hävik­kivinkki: Lounaalta yli jäänyt ruoka maistuu opiske­lijoille vielä kotonakin,https://yle.fi/a/74-20066209,21.12.
Keski­tu­loisen ostovoima kasvaa noin 750 eurolla ensi vuonna,https://yle.fi/a/74-20066173,21.12.
"Tämä torni on nyt Suomen korkein rakennus – sen sisällä tehdään kaapelia, jota tarvitaan ympäri maailman",https://yle.fi/a/74-20065516,21.12.
Halli­tus­puo­lueet kiemur­te­livat säästö­kohteista A-studiossa - Wille Rydmanin mukaan veron­ke­ven­nyksiä ei peruta,https://yle.fi/a/74-20066129,20.12.
EU:n jäsenmaat pääsivät sopuun uusista velka­säännöistä – valtio­va­rain­mi­nisteri Purra ennustaa Suomelle haastavia aikoja,https://yle.fi/a/74-20066135,20.12.
"Yle selvitti: Vety­hank­keiden piti tuoda Suomeen paljon töitä ja rahaa, mutta nyt moni projekti yhtäkkiä sakkaa",https://yle.fi/a/74-20065871,20.12.
Luotijunat eivät tule uudelle länsiradalle Helsingistä Turkuun – junien nopeuden laskusta jopa miljardin säästö,https://yle.fi/a/74-20066089,20.12.
Pudasjärvi toteuttaa suunnit­te­lemansa henki­lös­tö­säästöt – taloudessa vyö on tiukalla myös tulevina vuosina,https://yle.fi/a/74-20066084,20.12.
Pirkanmaalla toimiva Voite­lu­keskus Tonttila on asetettu konkurssiin,https://yle.fi/a/74-20066049,20.12.
Rekkojen uusiutuvaa polttoainetta tuottava yli 150 miljoonan euron laitos sai ympä­ris­tö­luvan Tampereella,https://yle.fi/a/74-20066019,20.12.
Tilas­to­kes­kukselta synkeitä lukuja: viimeisen 12 kuukauden aikana konkurssiin haettujen yritysten määrä suurin 25 vuoteen,https://yle.fi/a/74-20065940,20.12.
"Joulumyynnin kiivaimmat päivät alkavat, oletko ennakoija vai viime hetken shoppailija?",https://yle.fi/a/74-20065876,20.12.
Auli Viitalan kolumni: Moka on lahja ja muita lahja­vinkkejä rahattomille,https://yle.fi/a/74-20060895,20.12.
Ekonomisti mahdol­lisista veron­ko­ro­tuksista: Kyllä tässä ylemmän keskiluokan kukkarolle täytyy mennä,https://yle.fi/a/74-20065896,19.12.
EU:n suurvallat haikailevat tekno­pro­tek­tio­nismin perään – professori pitää kehitystä Suomen kannalta huoles­tut­tavana,https://yle.fi/a/74-20059751,19.12.
Hallitus pistää Suomen yhä tiukemmalle säästö­kuurille – Orpo: ”Kaikki keinot ovat pöydällä”,https://yle.fi/a/74-20065758,19.12.
Vaasan kaupunki harkitsee kolmen Lakea-asunnon ostamista,https://yle.fi/a/74-20065799,19.12.
Pysä­köin­ti­so­vellus EasyPark joutui kyber­hyök­käyksen kohteeksi,https://yle.fi/a/74-20065777,19.12.
Raken­nus­yhtiö Lehto Groupin myynti­neu­vot­telut kariutuivat – etsii uutta ostajaa tappiol­lisille toimin­noilleen,https://yle.fi/a/74-20065738,19.12.
"Valtio­va­rain­mi­nis­teriö heikensi talous­en­nus­tettaan, mutta ennustaa kasvua jo ensi vuodelle – Ylijohtaja: Keväällä tarvitaan vielä yli miljardin lisäsäästöt",https://yle.fi/a/74-20065751,19.12.
"Tässä tuotteet, jotka katoavat Torista nopeimmin",https://yle.fi/a/74-20065136,19.12.
Ulko­mi­nis­teriö antanut satoja lupia pakotteista poikkea­miseen – suurin osa hakemuksista kuitenkin hylätty,https://yle.fi/a/74-20064935,19.12.
Näin ”vuokralaisen markkinat” näkyvät nyt suurissa kaupungeissa – Helsinki painii edelleen omassa sarjassaan,https://yle.fi/a/74-20063729,18.12.
"Harvinainen tilanne: pikku­kunnassa torpattiin tuuli­voi­mapuisto, josta savo­lais­mil­jo­nää­rikin ehti jo ärähtää somessa",https://yle.fi/a/74-20065634,18.12.
Metsä Group suunnittelee hiili­diok­sidia talteen ottavan laitoksen rakentamista – useita paikka­vaih­toehtoja,https://yle.fi/a/74-20065645,18.12.
Westenergy muuttaa suunni­tel­miaan – uusi hiili­diok­sidin talteen­ot­tohanke kymmenen kertaa aiempaa suurempi,https://yle.fi/a/74-20065646,18.12.
Talouslehti sijoitti Suomen viho­vii­meiseksi 35 maan vertailussa ja lähetti tylyn viestin: ”Vetäkää kalsa­ri­kännit”,https://yle.fi/a/74-20065582,18.12.
Kaivos­ko­neiden valmistaja Sandvik irtisanoo 68 Tampereella –  pääluot­ta­mus­henkilö: ”Tilanne on vähän kuin hauta­jaisissa”,https://yle.fi/a/74-20065541,18.12.
Asiakirjat paljastavat: suositussa vaate­ketjussa loppuun­pa­la­misista tuli epidemia,https://yle.fi/a/74-20065005,18.12.
"Nyt tulvii tuotteita, joilla voi lämmittää talon halvan sähkön aikaan – säästöt kymmeniä prosentteja",https://yle.fi/a/74-20065437,17.12.
Lentokone ylitti Atlantin pelkästään uusiutuvalla polttoaineella – todel­li­suudessa vasta häviävän pieni osuus polttoaineesta on uusiutuvaa,https://yle.fi/a/74-20064832,17.12.
"Yli 75 000 yritystä rikkoo lakia eikä kerro todellisia päättäjiään – se vaikeuttaa rahanpesun tutkintaa, KRP sanoo",https://yle.fi/a/74-20064142,16.12.
Vasta murto-osa koirista ilmoitettu pakolliseen koira­re­kis­teriin – yksi huijausil­moitus edennyt poliisille,https://yle.fi/a/74-20064477,16.12.
"Purralta pyyhkeitä opposition kritiikille: ”Velka­puo­lueet oppositiossa syyttävät hallitusta siitä, että velka kasvaa”",https://yle.fi/a/74-20065392,16.12.
"Valtion­velkaan tuli uusi, yllättävä kolmen miljardin lisäys – edes budjet­ti­päällikkö ei osaa selittää asiaa tyhjen­tävästi",https://yle.fi/a/74-20065335,15.12.
"Suursi­joit­tajat hermostuivat Energia­vi­rastoon, joka yrittää alentaa kuluttajien maksamia sähkön siirto­hintoja",https://yle.fi/a/74-20064147,15.12.
"Turun poliitikot vielä varovaisia lausumaan työväen­opiston myyntiaikeista, mutta talon puolus­ta­jiakin löytyy",https://yle.fi/a/74-20064863,15.12.
"Keskuspankki piti korkonsa ennallaan, mutta yleisin asunto­lai­nakorko on menossa kesällä vihdoin alle 3 prosentin rajan",https://yle.fi/a/74-20064881,14.12.
EU solmi alustavan sovun sähkö­mark­ki­noiden uudis­ta­misesta – pyrkii irtaantumaan venäläisestä energiasta,https://yle.fi/a/74-20065068,14.12.
Mikkelin kaupun­gin­valtuusto hyväksyi kolmen miljoonan euron säästötoimet talouden tasa­pai­not­ta­miseksi,https://yle.fi/a/74-20064866,14.12.
"Jos keski­tu­loinen saa satasen palkan­ko­ro­tuksen, verottaja vie siitä puolet – näin Suomi vertautuu muihin",https://yle.fi/a/74-20064868,14.12.
Yhdysvaltain keskuspankki ennakoi kolmea koron laskemista ensi vuodelle,https://yle.fi/a/74-20064948,13.12.
Öljynkulutus kääntyy pian huipulta laskuun –  käänne ei riitä pelastamaan ilmastoa lämpe­ne­miseltä,https://yle.fi/a/74-20064915,13.12.
Analyysi: Nähtiinkö Dubaissa histo­rial­linen ilmastosopu vai taitava silmän­kään­tötemppu?,https://yle.fi/a/74-20064855,13.12.
Lakkopäivä nostaa huomisen pörssisähkön hintaa – kalleimmat tunnit tulossa iltapäivällä,https://yle.fi/a/74-20064798,13.12.
Pienmal­lastamo Savo Malt hakeutunut konkurssiin – iisal­me­lainen yritys kaavaili aiemmin tänä vuonna uusia inves­tointeja,https://yle.fi/a/74-20064781,13.12.
Joensuu aloitti säästöjen etsimisen,https://yle.fi/a/74-20064822,13.12.
Histo­rial­linen sopu syntyi: maailma siirtyy pois fossii­lisista polttoaineista,https://yle.fi/a/74-20064778,13.12.
Lestijärven kunta aikoo lomauttaa koko henki­löstönsä kolmena tulevana vuonna,https://yle.fi/a/74-20064687,13.12.
Histo­rial­linen sopu lähellä Dubain ilmas­to­ko­kouksessa: maailma saattaa lopettaa fossiilisten polttoai­neiden käytön,https://yle.fi/a/74-20064746,13.12.
"Valtuus­to­ryhmille maksettava raha puhutti Eloisan alueval­tuuston kokouksessa – ”Demokratia ei ole ilmaista”, totesi valtuutettu",https://yle.fi/a/74-20064689,12.12.
"Kohtuutonta, sanovat asiantun­tijat – lehden maksamat oikeuskulut ovatkin toimittajan verotettavaa tuloa",https://yle.fi/a/74-20064643,12.12.
"Berliinin ja Pariisin välille avautui uusi yhteys, yöju­na­mat­kustus kovassa nosteessa",https://yle.fi/a/74-20064349,12.12.
Etelä-Savoon miljoonan verran ”joulu­lah­ja­rahaa” valtiolta,https://yle.fi/a/74-20064671,12.12.
Miten käy joulupostin? Torstain lakko iskee postiin kesken kiivaimpien kiireiden,https://yle.fi/a/74-20064587,12.12.
Ilmajoen Musiikki­juhlat sai joulu­lah­ja­rahan,https://yle.fi/a/74-20064662,12.12.
Keuruu kahmaisee ison osan Keski-Suomeen myönnetyistä eduskunnan ”joulu­lah­ja­rahoista”,https://yle.fi/a/74-20064663,12.12.
"Miksi Afrikka vastustaa fossii­lisista luopumista ja puhuuko USA totta? Dubain ilmas­to­kokous meni hetkessä täyteen jumiin, lue miksi",https://yle.fi/a/74-20064584,12.12.
Fortnitesta tunnettu Epic voitti Googlen sovel­lus­kaup­pa­kä­räjillä – Google Playn mono­po­liasema voi olla uhattuna,https://yle.fi/a/74-20064528,12.12.
Villit taksit ovat muodostaneet Helsinkiin omia reviirejään – kilpailevat kuskit pelkäävät mennä töihin tietyille alueille,https://yle.fi/a/74-20064460,12.12.
Kajaanin Otanmäen hammas­hoitola suljetaan ja Kuhmon terveys­kes­kus­sairaala muuttuu arviointi- ja kuntou­tusyk­siköksi,https://yle.fi/a/74-20064488,11.12.
"Viran­omaisten valtavasti maksaneet järjestelmät menevät roskiin – ”Epäon­nis­tuvat vuodesta toiseen”, professori tylyttää",https://yle.fi/a/74-20062859,11.12.
Julkkisten kasvoilla lupaillaan nopeaa rikastumista – Helsin­ki­läinen eläke­läisrouva menetti netti­hui­jauksessa 17 000 euroa,https://yle.fi/a/74-20064356,11.12.
Akkuala lupaa Suomeen tuhansia työpaikkoja ja miljardien tehtaita – tässä kaksi kovaa takapakkia,https://yle.fi/a/74-20062284,11.12.
Hypetys vaihtui tyrmis­tykseen Dubaissa: Arabie­mi­raatit uhkaa vesittää kirjauksen fossiilisten polttoai­neiden lopet­ta­misesta,https://yle.fi/a/74-20064437,11.12.
Ruoan veronkorotus iskisi pieni­tu­loisten kukkaroon – valtio­va­rain­mi­nisteri Riikka Purra väläytti korotusta Talous­e­lämässä,https://yle.fi/a/74-20064373,11.12.
Kauha­jo­ke­lainen Pinomatic sai 11 miljoonan euron tilauksen Äänekosken uudelta kerto­puu­tehtaalta,https://yle.fi/a/74-20064321,11.12.
"Pyhäjoki laskee kunnal­lis­ve­ro­pro­sent­tiaan – se on mahdollista, koska kiinteis­tö­verot ovat kasvattaneet kunnan verotuloja",https://yle.fi/a/74-20064163,11.12.
Jättimäistä tuotantoa suunnitteilla Kokkolaan: vihreää polttoainetta teolli­suuteen ja laiva­lii­ken­teeseen,https://yle.fi/a/74-20060254,11.12.
Luovutaanko fossii­lisista polttoaineista kokonaan? Dubain ilmas­to­ko­kouksen kuumin kiista ratkeaa pian,https://yle.fi/a/74-20064260,10.12.
Suomalaisten pitäisi vähentää pakkaus­jätteen määrää urakalla – nyt vasta kasvu saatiin niukasti taittumaan,https://yle.fi/a/74-20062395,10.12.
"Tuhannet riidat vaivaavat taloyhtiöitä, jopa käräjille asti: nämä asiat kiristävät hermoja – ja voivat kestää vuosia",https://yle.fi/a/74-20062871,10.12.
Pörssisähkön keskihinta on tänään joulukuun alhaisin,https://yle.fi/a/74-20064228,9.12.
Tästä on Ruotsin Tesla-kiistassa kyse – työoikeuden professori: Suomessa ollaan menossa samaan suuntaan,https://yle.fi/a/74-20064118,9.12.
Saksa haluaa ostaa rajattomasti vetyä Suomesta – ministeriö ja valtionyhtiö täysin eri linjoilla viennin järke­vyydestä,https://yle.fi/a/74-20063157,9.12.
"Selvitimme, mihin perustuu värianalyysi, joka villitsee nyt nuoria naisia",https://yle.fi/a/74-20062645,9.12.
"Käytettyjen asuntojen kauppa­määrissä voimakas nousu Tampereella, uudi­sa­sun­tojen myynti sakkaa edelleen",https://yle.fi/a/74-20064111,8.12.
Puolus­tus­voimat tilaa suojaliivejä 74 miljoonalla eurolla kahdelta kotimaiselta valmis­tajalta,https://yle.fi/a/74-20064070,8.12.
Taloja ei ”pakko­re­montoida” eikä kesämökille vaadita energia­to­distusta,https://yle.fi/a/74-20063846,8.12.
